UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2018-07-17T19:12:38.0000+00:00,793390849,337,112,354,-24,-11,-97,27,1,181,N/A,N/A
2018-07-17T19:12:38.2510+00:00,793391099,354,106,315,-131,-237,-18,15,15,179,N/A,N/A
2018-07-17T19:12:38.5030+00:00,793391351,342,15,349,44,256,19,7,21,175,N/A,N/A
2018-07-17T19:12:38.7540+00:00,793391601,312,-33,395,-57,126,99,21,45,125,N/A,N/A
2018-07-17T19:12:39.0070+00:00,793391853,202,-58,424,336,743,143,39,55,97,N/A,N/A
2018-07-17T19:12:39.2580+00:00,793392103,113,11,460,251,151,-197,76,26,100,N/A,N/A
2018-07-17T19:12:39.5110+00:00,793392355,107,10,550,322,748,66,76,24,94,N/A,N/A
2018-07-17T19:12:39.7610+00:00,793392605,87,99,439,139,-43,152,81,1,105,N/A,N/A
2018-07-17T19:12:40.0120+00:00,793392855,115,67,448,40,-156,-68,92,6,98,N/A,N/A
2018-07-17T19:12:40.2640+00:00,793393106,-9,49,615,276,28,-75,121,21,79,N/A,N/A
2018-07-17T19:12:40.5160+00:00,793393357,-60,124,498,85,-1,-45,129,17,83,N/A,N/A
2018-07-17T19:12:40.7660+00:00,793393607,12,45,554,3,-337,44,105,19,79,N/A,N/A
2018-07-17T19:12:41.0080+00:00,793393848,34,13,436,-212,314,-252,123,9,85,N/A,N/A
2018-07-17T19:12:41.2600+00:00,793394099,-195,-61,646,-380,494,-380,230,58,48,N/A,N/A
2018-07-17T19:12:41.5120+00:00,793394350,-171,-70,480,-208,-131,-90,217,75,43,N/A,N/A
2018-07-17T19:12:41.7630+00:00,793394601,-108,-138,449,83,-231,223,195,91,29,N/A,N/A
2018-07-17T19:12:42.0140+00:00,793394851,-80,-148,503,-123,39,184,178,86,40,N/A,N/A
2018-07-17T19:12:42.2670+00:00,793395103,-64,-144,494,24,-114,202,175,89,37,N/A,N/A
2018-07-17T19:12:42.5180+00:00,793395353,-97,-120,460,8,-64,48,154,92,38,N/A,N/A
2018-07-17T19:12:42.7660+00:00,793395601,-89,-115,491,30,-53,-67,165,97,35,N/A,N/A
2018-07-17T19:12:43.0180+00:00,793395852,-107,-115,513,-80,15,123,158,92,36,N/A,N/A
2018-07-17T19:12:43.2690+00:00,793396102,-116,-116,467,-31,68,120,163,93,33,N/A,N/A
2018-07-17T19:12:43.5220+00:00,793396354,-149,-85,492,11,100,155,160,94,48,N/A,N/A
2018-07-17T19:12:43.7720+00:00,793396604,-92,-101,448,15,-112,13,153,93,33,N/A,N/A
2018-07-17T19:12:44.0240+00:00,793396855,-151,-90,467,56,-190,49,157,95,31,N/A,N/A
2018-07-17T19:12:44.2750+00:00,793397105,-143,-142,483,217,-197,-6,153,101,27,N/A,N/A
2018-07-17T19:12:44.5270+00:00,793397356,-114,-160,475,56,-156,35,163,109,37,N/A,N/A
2018-07-17T19:12:44.7760+00:00,793397605,-102,-134,488,70,184,-85,162,104,26,N/A,N/A
2018-07-17T19:12:45.0270+00:00,793397855,-117,-177,418,-152,226,-340,169,109,19,N/A,N/A
2018-07-17T19:12:45.2780+00:00,793398105,-161,-147,582,114,-87,-66,196,98,32,N/A,N/A
2018-07-17T19:12:45.5290+00:00,793398355,56,-70,403,121,237,-36,175,43,55,N/A,N/A
2018-07-17T19:12:45.7810+00:00,793398606,-237,-264,762,170,-369,438,239,107,39,N/A,N/A
2018-07-17T19:12:46.0310+00:00,793398856,-121,-134,276,6,386,-120,200,88,44,N/A,N/A
2018-07-17T19:12:46.2830+00:00,793399107,-160,-197,508,-153,-32,146,231,123,29,N/A,N/A
2018-07-17T19:12:46.5250+00:00,793399348,-64,-135,336,-54,-175,256,203,115,37,N/A,N/A
2018-07-17T19:12:46.7770+00:00,793399599,-162,-151,462,311,-139,-147,180,94,30,N/A,N/A
2018-07-17T19:12:47.0270+00:00,793399849,-126,-110,648,224,-223,625,183,65,47,N/A,N/A
2018-07-17T19:12:47.2780+00:00,793400099,-61,4,418,3,-474,-70,145,37,65,N/A,N/A
2018-07-17T19:12:47.5310+00:00,793400351,-26,-9,497,-3,-221,-41,152,30,64,N/A,N/A
2018-07-17T19:12:47.7820+00:00,793400601,35,-7,497,-19,-284,71,111,41,71,N/A,N/A
2018-07-17T19:12:48.0320+00:00,793400851,110,-17,500,-20,-105,55,91,45,67,N/A,N/A
2018-07-17T19:12:48.2850+00:00,793401103,56,-6,475,-23,-162,5,102,44,70,N/A,N/A
2018-07-17T19:12:48.5380+00:00,793401355,111,-20,478,-29,-183,-68,75,47,85,N/A,N/A
2018-07-17T19:12:48.7860+00:00,793401602,121,-26,476,-2,28,-56,68,60,74,N/A,N/A
2018-07-17T19:12:49.0370+00:00,793401853,83,-39,470,-25,-162,70,70,52,86,N/A,N/A
2018-07-17T19:12:49.2890+00:00,793402104,130,-10,463,-19,38,353,49,59,93,N/A,N/A
2018-07-17T19:12:49.5410+00:00,793402355,176,44,130,532,1967,743,38,112,80,N/A,N/A
2018-07-17T19:12:49.7930+00:00,793402606,-114,-149,416,-1555,562,-84,123,91,45,N/A,N/A
2018-07-17T19:12:50.0440+00:00,793402857,-200,-183,702,-812,388,475,143,139,29,N/A,N/A
2018-07-17T19:12:50.2950+00:00,793403107,-70,-211,453,-294,178,-469,133,149,29,N/A,N/A
2018-07-17T19:12:50.5460+00:00,793403357,-141,-265,294,632,-544,138,154,158,32,N/A,N/A
2018-07-17T19:12:50.7970+00:00,793403607,216,-129,387,3136,366,572,69,47,87,N/A,N/A
2018-07-17T19:12:51.0380+00:00,793403848,-943,788,407,-1747,2668,969,-5,53,143,N/A,N/A
2018-07-17T19:12:51.2900+00:00,793404099,-406,134,450,-406,2213,217,237,175,23,N/A,N/A
2018-07-17T19:12:51.5420+00:00,793404350,-340,270,204,13,-196,-183,298,180,56,N/A,N/A
2018-07-17T19:12:51.7940+00:00,793404601,-463,205,352,-118,1,-217,284,202,40,N/A,N/A
2018-07-17T19:12:52.0460+00:00,793404852,-215,88,294,127,34,48,285,207,49,N/A,N/A
2018-07-17T19:12:52.2960+00:00,793405102,-645,262,563,-175,-525,-154,280,216,46,N/A,N/A
2018-07-17T19:12:52.5480+00:00,793405353,-181,40,277,1262,-1372,-1715,142,162,18,N/A,N/A
2018-07-17T19:12:52.7990+00:00,793405603,-99,207,314,300,-706,-1369,120,54,56,N/A,N/A
2018-07-17T19:12:53.0520+00:00,793405855,-81,-222,567,294,-43,-568,138,68,40,N/A,N/A
2018-07-17T19:12:53.3020+00:00,793406105,-127,30,437,-2,70,78,166,30,58,N/A,N/A
2018-07-17T19:12:53.5550+00:00,793406357,-108,33,475,7,166,92,163,37,59,N/A,N/A
2018-07-17T19:12:53.8060+00:00,793406607,106,-9,512,-16,-61,54,115,29,73,N/A,N/A
2018-07-17T19:12:54.0570+00:00,793406857,136,-1,486,-28,-258,0,86,34,84,N/A,N/A
2018-07-17T19:12:54.2980+00:00,793407098,140,12,475,-2,-22,-185,83,25,85,N/A,N/A
2018-07-17T19:12:54.5500+00:00,793407349,130,17,479,19,-92,-439,96,28,82,N/A,N/A
2018-07-17T19:12:54.8030+00:00,793407601,140,22,474,-4,-65,5,96,20,82,N/A,N/A
2018-07-17T19:12:55.0550+00:00,793407852,176,35,456,-17,-220,85,69,27,85,N/A,N/A
2018-07-17T19:12:55.3040+00:00,793408101,138,-18,479,139,630,1589,64,52,78,N/A,N/A
2018-07-17T19:12:55.5560+00:00,793408352,47,17,500,11,871,181,133,35,73,N/A,N/A
2018-07-17T19:12:55.8100+00:00,793408605,2,14,421,165,-197,-50,153,35,67,N/A,N/A
2018-07-17T19:12:56.0630+00:00,793408857,-164,-155,502,-9,253,-403,156,26,66,N/A,N/A
2018-07-17T19:12:56.3130+00:00,793409107,-34,17,498,-11,150,-388,172,32,70,N/A,N/A
2018-07-17T19:12:56.5640+00:00,793409357,-64,2,497,-13,134,127,166,24,70,N/A,N/A
2018-07-17T19:12:56.8150+00:00,793409607,-42,11,489,-7,42,132,156,34,60,N/A,N/A
2018-07-17T19:12:57.0570+00:00,793409848,-86,17,500,2,122,-49,146,28,68,N/A,N/A
2018-07-17T19:12:57.3070+00:00,793410098,-67,-36,497,-3,244,-168,154,34,64,N/A,N/A
2018-07-17T19:12:57.5590+00:00,793410349,-34,12,502,-8,-74,-17,161,33,69,N/A,N/A
2018-07-17T19:12:57.8100+00:00,793410599,-32,5,505,-2,-80,-91,154,38,72,N/A,N/A
2018-07-17T19:12:58.0610+00:00,793410849,-35,7,498,-6,-23,8,155,27,65,N/A,N/A
2018-07-17T19:12:58.3130+00:00,793411100,-26,10,495,-5,-81,12,149,27,71,N/A,N/A
2018-07-17T19:12:58.5640+00:00,793411351,-17,6,506,-7,3,5,151,25,67,N/A,N/A
2018-07-17T19:12:58.8150+00:00,793411601,-14,7,500,-7,-2,6,142,36,70,N/A,N/A
2018-07-17T19:12:59.0670+00:00,793411852,-13,8,502,-5,-13,6,144,32,64,N/A,N/A
2018-07-17T19:12:59.3180+00:00,793412102,-8,7,500,-6,-24,4,137,31,71,N/A,N/A
2018-07-17T19:12:59.5700+00:00,793412354,-3,8,499,-5,-39,6,145,27,69,N/A,N/A
2018-07-17T19:12:59.8200+00:00,793412603,-5,7,501,-7,22,51,146,26,68,N/A,N/A
2018-07-17T19:13:00.0730+00:00,793412855,-5,8,501,-7,11,4,147,31,73,N/A,N/A
2018-07-17T19:13:00.3240+00:00,793413105,-2,6,497,-6,-22,7,147,29,75,N/A,N/A
2018-07-17T19:13:00.5760+00:00,793413357,1,8,498,-5,-12,6,145,33,71,N/A,N/A
2018-07-17T19:13:00.8210+00:00,793413601,-1,8,499,-7,-4,6,141,35,69,N/A,N/A
2018-07-17T19:13:01.0730+00:00,793413852,-6,9,495,-6,-20,7,143,33,73,N/A,N/A
2018-07-17T19:13:01.3250+00:00,793414103,5,4,508,-4,-12,-18,141,31,65,N/A,N/A
2018-07-17T19:13:01.5750+00:00,793414353,8,8,499,-6,-15,7,141,31,73,N/A,N/A
2018-07-17T19:13:01.8270+00:00,793414604,9,8,498,-5,-36,1,143,31,67,N/A,N/A
2018-07-17T19:13:02.0790+00:00,793414855,12,7,498,-5,-28,5,142,30,74,N/A,N/A
2018-07-17T19:13:02.3310+00:00,793415106,10,7,499,-5,-6,5,143,29,71,N/A,N/A
2018-07-17T19:13:02.5800+00:00,793415355,4,6,500,-3,-106,6,146,36,72,N/A,N/A
2018-07-17T19:13:02.8330+00:00,793415607,5,7,497,-5,-30,4,143,33,71,N/A,N/A
2018-07-17T19:13:03.0840+00:00,793415857,2,7,498,-5,-8,6,153,35,77,N/A,N/A
2018-07-17T19:13:03.3360+00:00,793416108,3,7,492,-5,-31,6,141,27,71,N/A,N/A
2018-07-17T19:13:03.5770+00:00,793416348,12,8,497,0,-117,-47,146,38,76,N/A,N/A
2018-07-17T19:13:03.8280+00:00,793416599,-51,-12,512,-2,-79,-55,141,39,75,N/A,N/A
2018-07-17T19:13:04.0800+00:00,793416850,0,-3,502,-1,43,-43,137,35,69,N/A,N/A
2018-07-17T19:13:04.3320+00:00,793417101,-4,4,497,-4,17,4,141,33,69,N/A,N/A
2018-07-17T19:13:04.5840+00:00,793417352,6,6,502,-3,-15,7,136,38,74,N/A,N/A
2018-07-17T19:13:04.8340+00:00,793417602,7,1,497,1,-216,-164,149,39,63,N/A,N/A
2018-07-17T19:13:05.0860+00:00,793417853,4,4,498,-4,-104,-137,137,31,63,N/A,N/A
2018-07-17T19:13:05.3370+00:00,793418103,13,3,500,-18,342,351,130,26,72,N/A,N/A
2018-07-17T19:13:05.5880+00:00,793418353,-47,2,478,-13,98,81,136,26,64,N/A,N/A
2018-07-17T19:13:05.8400+00:00,793418605,3,13,500,-18,304,12,139,21,73,N/A,N/A
2018-07-17T19:13:06.0910+00:00,793418855,57,63,501,-23,183,-91,137,29,67,N/A,N/A
2018-07-17T19:13:06.3440+00:00,793419107,-56,-3,467,-1,55,186,151,31,61,N/A,N/A
2018-07-17T19:13:06.5870+00:00,793419349,-37,8,507,-6,-80,7,154,36,62,N/A,N/A
2018-07-17T19:13:06.8390+00:00,793419601,-31,26,511,-14,-204,153,170,28,54,N/A,N/A
2018-07-17T19:13:07.0910+00:00,793419852,-79,7,488,-1,66,6,151,27,71,N/A,N/A
2018-07-17T19:13:07.3420+00:00,793420102,-64,12,501,-9,50,-422,156,34,66,N/A,N/A
2018-07-17T19:13:07.5950+00:00,793420354,41,11,507,-13,-51,242,140,28,72,N/A,N/A
2018-07-17T19:13:07.8470+00:00,793420606,12,6,489,-4,-261,5,132,32,64,N/A,N/A
2018-07-17T19:13:08.0990+00:00,793420857,66,-8,503,122,-336,267,131,45,63,N/A,N/A
2018-07-17T19:13:08.3500+00:00,793421107,56,11,509,35,12,128,137,35,67,N/A,N/A
2018-07-17T19:13:08.6020+00:00,793421358,20,0,495,-14,186,-1,140,34,70,N/A,N/A
2018-07-17T19:13:08.8430+00:00,793421599,-112,25,514,-47,-59,-134,131,49,61,N/A,N/A
2018-07-17T19:13:09.0940+00:00,793421849,43,5,550,-8,108,2,123,29,73,N/A,N/A
2018-07-17T19:13:09.3460+00:00,793422100,60,14,446,-25,-30,-94,118,34,66,N/A,N/A
2018-07-17T19:13:09.5970+00:00,793422350,109,-43,458,33,117,302,113,43,61,N/A,N/A
2018-07-17T19:13:09.8490+00:00,793422601,30,-2,525,-18,272,-4,127,37,69,N/A,N/A
2018-07-17T19:13:10.0990+00:00,793422851,-5,-20,469,-1,-15,-136,134,32,62,N/A,N/A
2018-07-17T19:13:10.3500+00:00,793423101,-3,-2,485,-8,127,2,138,38,60,N/A,N/A
2018-07-17T19:13:10.6020+00:00,793423352,0,-4,506,-4,-261,15,144,40,58,N/A,N/A
2018-07-17T19:13:10.8540+00:00,793423603,12,-4,478,-8,3,5,136,28,66,N/A,N/A
2018-07-17T19:13:11.1050+00:00,793423854,-1,-6,524,-5,-81,13,140,36,68,N/A,N/A
2018-07-17T19:13:11.3560+00:00,793424104,7,-17,505,-4,-37,10,132,32,66,N/A,N/A
2018-07-17T19:13:11.6080+00:00,793424355,28,-16,499,-13,-26,5,137,35,61,N/A,N/A
2018-07-17T19:13:11.8590+00:00,793424605,29,-10,498,-10,-76,8,127,39,61,N/A,N/A
2018-07-17T19:13:12.1090+00:00,793424855,42,-12,506,-13,21,11,124,36,56,N/A,N/A
2018-07-17T19:13:12.3600+00:00,793425105,31,-21,487,-7,17,4,129,31,63,N/A,N/A
2018-07-17T19:13:12.6120+00:00,793425356,61,-11,496,-14,-203,17,137,37,55,N/A,N/A
2018-07-17T19:13:12.8590+00:00,793425602,39,-15,491,-12,-124,0,117,33,65,N/A,N/A
2018-07-17T19:13:13.1100+00:00,793425853,98,-14,517,0,-133,14,114,40,60,N/A,N/A
2018-07-17T19:13:13.3620+00:00,793426104,39,-11,420,-12,138,-4,123,47,57,N/A,N/A
2018-07-17T19:13:13.6140+00:00,793426355,50,-9,489,-7,-31,10,121,35,57,N/A,N/A
2018-07-17T19:13:13.8650+00:00,793426605,27,-14,485,-9,305,6,129,33,57,N/A,N/A
2018-07-17T19:13:14.1150+00:00,793426855,21,-19,503,-17,-37,8,116,38,60,N/A,N/A
2018-07-17T19:13:14.3680+00:00,793427107,28,-17,509,-10,-27,4,124,36,66,N/A,N/A
2018-07-17T19:13:14.6190+00:00,793427357,72,-21,512,-20,-28,2,120,42,70,N/A,N/A
2018-07-17T19:13:14.8700+00:00,793427607,64,-26,515,-10,-22,10,129,41,59,N/A,N/A
2018-07-17T19:13:15.1120+00:00,793427848,39,3,473,-8,-12,4,126,34,62,N/A,N/A
2018-07-17T19:13:15.3630+00:00,793428099,26,-37,505,-6,-13,9,124,36,64,N/A,N/A
2018-07-17T19:13:15.6150+00:00,793428350,103,10,484,-7,-16,-2,120,40,62,N/A,N/A
2018-07-17T19:13:15.8670+00:00,793428601,6,-38,521,-10,4,7,115,41,55,N/A,N/A
2018-07-17T19:13:16.1190+00:00,793428852,85,-9,466,-10,-9,7,120,38,58,N/A,N/A
2018-07-17T19:13:16.3700+00:00,793429103,69,-28,463,-6,-11,-5,117,41,63,N/A,N/A
2018-07-17T19:13:16.6220+00:00,793429354,82,-38,541,-15,-23,7,116,36,70,N/A,N/A
2018-07-17T19:13:16.8730+00:00,793429604,45,-16,491,2,0,-19,120,40,62,N/A,N/A
2018-07-17T19:13:17.1250+00:00,793429855,71,-7,368,-9,-286,-119,124,46,58,N/A,N/A
2018-07-17T19:13:17.3750+00:00,793430105,67,-28,496,-1,-9,-2,111,33,69,N/A,N/A
2018-07-17T19:13:17.6280+00:00,793430357,93,-26,490,-15,-26,5,109,41,63,N/A,N/A
2018-07-17T19:13:17.8790+00:00,793430607,130,-17,441,-24,-25,7,103,39,67,N/A,N/A
2018-07-17T19:13:18.1230+00:00,793430850,139,-10,519,-28,68,8,119,37,69,N/A,N/A
2018-07-17T19:13:18.3720+00:00,793431099,108,-26,429,209,177,151,124,50,60,N/A,N/A
2018-07-17T19:13:18.6230+00:00,793431349,28,-11,459,-393,-69,-90,140,40,66,N/A,N/A
2018-07-17T19:13:18.8760+00:00,793431601,-98,14,572,-132,-50,-89,155,41,59,N/A,N/A
2018-07-17T19:13:19.1290+00:00,793431853,-13,-22,486,-14,-186,-17,125,43,55,N/A,N/A
2018-07-17T19:13:19.3790+00:00,793432103,64,-23,487,-6,-35,-24,132,38,62,N/A,N/A
2018-07-17T19:13:19.6320+00:00,793432355,66,-24,501,-10,-15,-2,123,43,59,N/A,N/A
2018-07-17T19:13:19.8820+00:00,793432604,33,-15,525,-4,-20,15,135,43,57,N/A,N/A
2018-07-17T19:13:20.1340+00:00,793432855,21,-22,517,-18,-17,-4,128,38,62,N/A,N/A
2018-07-17T19:13:20.3840+00:00,793433105,24,-27,509,-11,-26,-13,133,51,69,N/A,N/A
2018-07-17T19:13:20.6360+00:00,793433356,35,-46,479,-15,-23,-24,128,46,60,N/A,N/A
2018-07-17T19:13:20.8870+00:00,793433606,61,-38,487,-7,-33,-7,125,41,63,N/A,N/A
2018-07-17T19:13:21.1400+00:00,793433858,98,-23,502,1,-38,1,126,32,62,N/A,N/A
2018-07-17T19:13:21.3900+00:00,793434107,55,-17,484,-3,-9,-12,114,32,62,N/A,N/A
2018-07-17T19:13:21.6400+00:00,793434357,104,-22,506,-6,2,15,122,46,74,N/A,N/A
2018-07-17T19:13:21.8820+00:00,793434598,51,-25,492,-12,31,3,120,42,72,N/A,N/A
2018-07-17T19:13:22.1340+00:00,793434849,98,24,419,-40,445,194,136,40,64,N/A,N/A
2018-07-17T19:13:22.3850+00:00,793435099,1,-26,514,-14,51,4,138,42,64,N/A,N/A
2018-07-17T19:13:22.6370+00:00,793435351,38,-8,524,-23,67,449,130,44,58,N/A,N/A
2018-07-17T19:13:22.8870+00:00,793435600,48,8,444,2,19,138,130,46,60,N/A,N/A
2018-07-17T19:13:23.1390+00:00,793435851,11,-32,459,26,401,172,150,44,60,N/A,N/A
2018-07-17T19:13:23.3900+00:00,793436101,-55,-51,506,-21,-141,22,143,51,61,N/A,N/A
2018-07-17T19:13:23.6400+00:00,793436351,-15,-77,519,-25,-121,101,133,51,53,N/A,N/A
2018-07-17T19:13:23.8920+00:00,793436602,-50,-20,545,18,-88,-31,132,48,58,N/A,N/A
2018-07-17T19:13:24.1440+00:00,793436853,54,-25,474,9,29,0,133,51,59,N/A,N/A
2018-07-17T19:13:24.3960+00:00,793437104,-95,-47,505,47,513,-117,135,47,59,N/A,N/A
2018-07-17T19:13:24.6480+00:00,793437356,46,-59,567,31,283,6,175,39,55,N/A,N/A
2018-07-17T19:13:24.8940+00:00,793437601,-133,14,480,-4,26,11,177,35,57,N/A,N/A
2018-07-17T19:13:25.1460+00:00,793437852,-276,-41,475,29,-60,-594,162,32,62,N/A,N/A
2018-07-17T19:13:25.3980+00:00,793438103,87,4,540,-17,315,470,149,31,49,N/A,N/A
2018-07-17T19:13:25.6490+00:00,793438354,-93,-28,499,-33,-81,14,134,26,44,N/A,N/A
2018-07-17T19:13:25.9000+00:00,793438604,93,1,487,-7,127,12,121,39,41,N/A,N/A
2018-07-17T19:13:26.1520+00:00,793438855,-22,-9,475,-3,-46,26,104,42,54,N/A,N/A
2018-07-17T19:13:26.4040+00:00,793439106,111,-31,549,-65,321,-41,117,49,49,N/A,N/A
2018-07-17T19:13:26.6540+00:00,793439355,92,-22,455,-10,184,-8,114,48,56,N/A,N/A
2018-07-17T19:13:26.9060+00:00,793439607,41,-38,499,26,0,1,117,49,55,N/A,N/A
2018-07-17T19:13:27.1570+00:00,793439857,75,0,534,37,-81,-31,123,41,65,N/A,N/A
2018-07-17T19:13:27.4090+00:00,793440108,56,-20,499,5,-92,14,125,35,59,N/A,N/A
2018-07-17T19:13:27.6500+00:00,793440348,69,-18,535,-6,37,5,120,38,58,N/A,N/A
2018-07-17T19:13:27.9010+00:00,793440599,44,-22,505,-17,-73,14,130,40,70,N/A,N/A
2018-07-17T19:13:28.1530+00:00,793440850,61,-19,489,0,15,0,128,38,64,N/A,N/A
2018-07-17T19:13:28.4040+00:00,793441100,7,-18,501,-13,119,0,138,42,62,N/A,N/A
2018-07-17T19:13:28.6560+00:00,793441351,7,-29,471,3,-118,-4,134,36,60,N/A,N/A
2018-07-17T19:13:28.9070+00:00,793441602,-61,-36,516,30,137,19,163,41,71,N/A,N/A
2018-07-17T19:13:29.1570+00:00,793441851,-130,-19,495,-2,-438,-29,195,35,59,N/A,N/A
2018-07-17T19:13:29.4100+00:00,793442103,-166,-22,447,-23,-40,-19,210,38,62,N/A,N/A
2018-07-17T19:13:29.6610+00:00,793442353,-29,-24,473,2,-135,0,190,34,62,N/A,N/A
2018-07-17T19:13:29.9120+00:00,793442604,-105,-26,502,5,256,13,197,39,61,N/A,N/A
2018-07-17T19:13:30.1630+00:00,793442854,-119,-18,506,24,-122,12,199,43,77,N/A,N/A
2018-07-17T19:13:30.4140+00:00,793443104,-85,-13,494,-7,-129,-1,195,35,59,N/A,N/A
2018-07-17T19:13:30.6660+00:00,793443355,-114,-21,509,-33,8,16,204,38,64,N/A,N/A
2018-07-17T19:13:30.9120+00:00,793443601,-93,-24,444,-9,-158,10,207,41,61,N/A,N/A
2018-07-17T19:13:31.1630+00:00,793443851,-64,-11,496,51,-42,24,196,38,62,N/A,N/A
2018-07-17T19:13:31.4140+00:00,793444101,46,-179,1125,-257,-464,-314,198,26,70,N/A,N/A
2018-07-17T19:13:31.6660+00:00,793444352,-3,2,511,-29,-247,245,149,23,77,N/A,N/A
2018-07-17T19:13:31.9200+00:00,793444606,49,-1,510,-14,-91,9,136,32,62,N/A,N/A
2018-07-17T19:13:32.1720+00:00,793444857,-4,0,530,11,195,-4,149,27,61,N/A,N/A
2018-07-17T19:13:32.4140+00:00,793445098,-98,5,476,68,398,310,147,41,67,N/A,N/A
2018-07-17T19:13:32.6660+00:00,793445349,-75,3,479,13,237,1,162,36,64,N/A,N/A
2018-07-17T19:13:32.9180+00:00,793445600,-36,16,494,-2,128,-105,158,36,68,N/A,N/A
2018-07-17T19:13:33.1690+00:00,793445851,-51,1,519,-2,77,5,170,36,74,N/A,N/A
2018-07-17T19:13:33.4220+00:00,793446103,-67,-2,459,-4,27,9,176,24,68,N/A,N/A
2018-07-17T19:13:33.6730+00:00,793446353,-75,1,491,-10,-79,74,166,30,72,N/A,N/A
2018-07-17T19:13:33.9250+00:00,793446604,-73,7,488,-9,-5,-50,169,29,73,N/A,N/A
2018-07-17T19:13:34.1760+00:00,793446855,-77,0,462,-6,-121,12,178,24,68,N/A,N/A
2018-07-17T19:13:34.4280+00:00,793447106,-63,3,492,-8,-76,9,179,29,71,N/A,N/A
2018-07-17T19:13:34.6780+00:00,793447355,-66,5,495,-9,-26,10,166,32,70,N/A,N/A
2018-07-17T19:13:34.9290+00:00,793447605,-44,2,497,3,53,-80,171,33,65,N/A,N/A
2018-07-17T19:13:35.1800+00:00,793447856,-47,5,500,-4,-58,6,165,31,69,N/A,N/A
2018-07-17T19:13:35.4310+00:00,793448106,-49,-1,492,-1,13,-60,171,23,71,N/A,N/A
2018-07-17T19:13:35.6830+00:00,793448357,-48,0,491,-2,-39,4,180,20,74,N/A,N/A
2018-07-17T19:13:35.9260+00:00,793448599,-45,3,510,-11,-33,15,171,21,71,N/A,N/A
2018-07-17T19:13:36.1760+00:00,793448849,-50,4,480,-5,-43,3,166,18,74,N/A,N/A
2018-07-17T19:13:36.4270+00:00,793449099,-40,-1,488,-10,-8,6,166,34,76,N/A,N/A
2018-07-17T19:13:36.6780+00:00,793449349,-51,-5,505,10,-27,-40,168,40,64,N/A,N/A
2018-07-17T19:13:36.9330+00:00,793449603,-52,-4,507,-17,40,70,177,33,61,N/A,N/A
2018-07-17T19:13:37.1860+00:00,793449856,-145,-80,481,-10,-229,107,171,29,69,N/A,N/A
2018-07-17T19:13:37.4360+00:00,793450105,-21,-4,516,35,-120,-45,175,31,71,N/A,N/A
2018-07-17T19:13:37.6870+00:00,793450355,-80,-10,452,-20,16,22,177,31,65,N/A,N/A
2018-07-17T19:13:37.9400+00:00,793450607,-56,-5,533,12,2,17,166,36,68,N/A,N/A
2018-07-17T19:13:38.1910+00:00,793450857,-43,-12,523,-11,45,8,175,35,73,N/A,N/A
2018-07-17T19:13:38.4410+00:00,793451107,-60,-1,490,-57,128,68,178,28,74,N/A,N/A
2018-07-17T19:13:38.6920+00:00,793451357,-36,-1,502,-6,-22,17,173,31,79,N/A,N/A
2018-07-17T19:13:38.9340+00:00,793451598,-58,-1,500,1,-149,-26,173,35,69,N/A,N/A
2018-07-17T19:13:39.1860+00:00,793451849,-42,-4,476,-5,-12,12,164,28,74,N/A,N/A
2018-07-17T19:13:39.4360+00:00,793452099,-38,-1,507,-6,25,51,153,33,69,N/A,N/A
2018-07-17T19:13:39.6870+00:00,793452349,-19,-1,489,-2,14,14,149,43,65,N/A,N/A
2018-07-17T19:13:39.9380+00:00,793452599,-72,5,502,-2,26,8,157,33,75,N/A,N/A
2018-07-17T19:13:40.1890+00:00,793452849,-70,7,489,2,41,5,181,35,71,N/A,N/A
2018-07-17T19:13:40.4400+00:00,793453100,-95,17,557,0,98,22,168,24,66,N/A,N/A
2018-07-17T19:13:40.6910+00:00,793453350,-90,4,498,-1,56,-1,179,29,79,N/A,N/A
2018-07-17T19:13:40.9420+00:00,793453600,-125,10,473,-5,-9,3,190,30,70,N/A,N/A
2018-07-17T19:13:41.1940+00:00,793453851,-108,9,493,-10,-47,10,188,26,76,N/A,N/A
2018-07-17T19:13:41.4440+00:00,793454101,-108,4,483,-9,-24,8,177,35,79,N/A,N/A
2018-07-17T19:13:41.6950+00:00,793454351,-129,25,479,-5,-30,-81,182,40,66,N/A,N/A
2018-07-17T19:13:41.9460+00:00,793454601,-108,9,493,-7,-8,3,184,30,76,N/A,N/A
2018-07-17T19:13:42.1980+00:00,793454852,-105,9,507,-3,-10,-53,175,33,67,N/A,N/A
2018-07-17T19:13:42.4480+00:00,793455102,-101,10,488,-13,-43,8,176,32,66,N/A,N/A
2018-07-17T19:13:42.7000+00:00,793455353,-97,6,494,-4,-14,7,178,30,78,N/A,N/A
2018-07-17T19:13:42.9520+00:00,793455604,-63,9,503,-9,-4,22,175,33,75,N/A,N/A
2018-07-17T19:13:43.2030+00:00,793455854,-90,5,498,-2,-28,5,173,25,67,N/A,N/A
2018-07-17T19:13:43.4550+00:00,793456106,-83,1,492,-8,29,1,179,35,71,N/A,N/A
2018-07-17T19:13:43.7070+00:00,793456357,-86,2,503,-10,-21,10,186,28,76,N/A,N/A
