UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2018-06-25T14:37:02.5420+00:00,3191756172,-204,218,125,-1012,77,17,321,137,85,N/A,N/A
2018-06-25T14:37:02.7920+00:00,3191756421,-234,232,495,-553,71,57,323,223,91,N/A,N/A
2018-06-25T14:37:03.0000+00:00,3191756628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279682,-11725769
2018-06-25T14:37:03.0440+00:00,3191756672,-237,55,500,-442,148,114,338,276,120,N/A,N/A
2018-06-25T14:37:03.2960+00:00,3191756923,-234,15,366,-302,134,66,353,301,155,N/A,N/A
2018-06-25T14:37:03.5490+00:00,3191757175,-253,189,582,-39,-39,-30,364,324,176,N/A,N/A
2018-06-25T14:37:03.8000+00:00,3191757425,-279,-150,324,211,85,31,359,331,193,N/A,N/A
2018-06-25T14:37:04.0530+00:00,3191757676,-402,-266,359,18,-8,29,363,313,181,N/A,N/A
2018-06-25T14:37:04.3050+00:00,3191757927,-349,38,595,196,-254,376,381,279,163,N/A,N/A
2018-06-25T14:37:04.5570+00:00,3191758178,-170,29,133,104,-456,410,360,226,122,N/A,N/A
2018-06-25T14:37:04.8090+00:00,3191758429,10,10,581,-91,-215,392,328,212,88,N/A,N/A
2018-06-25T14:37:05.0610+00:00,3191758680,-17,99,563,-3,137,320,325,189,83,N/A,N/A
2018-06-25T14:37:05.3030+00:00,3191758921,-25,-8,520,-265,254,372,350,186,98,N/A,N/A
2018-06-25T14:37:05.5540+00:00,3191759171,-54,-36,436,-207,308,513,379,171,135,N/A,N/A
2018-06-25T14:37:05.8070+00:00,3191759423,-143,49,415,-48,61,536,378,122,158,N/A,N/A
2018-06-25T14:37:06.0580+00:00,3191759673,-103,147,466,-172,-115,449,374,96,142,N/A,N/A
2018-06-25T14:37:06.3110+00:00,3191759925,-101,46,458,99,-199,248,343,65,127,N/A,N/A
2018-06-25T14:37:06.5620+00:00,3191760175,-31,33,562,-39,-26,236,308,54,124,N/A,N/A
2018-06-25T14:37:06.8140+00:00,3191760425,-51,75,491,-32,169,221,301,39,127,N/A,N/A
2018-06-25T14:37:07.0660+00:00,3191760676,-142,55,533,-44,116,146,309,25,139,N/A,N/A
2018-06-25T14:37:07.3170+00:00,3191760926,-168,23,525,-118,-17,166,310,38,124,N/A,N/A
2018-06-25T14:37:07.5690+00:00,3191761177,-100,144,456,50,-157,120,277,37,133,N/A,N/A
2018-06-25T14:37:07.8210+00:00,3191761428,5,116,442,-1,-156,18,263,41,107,N/A,N/A
2018-06-25T14:37:08.0220+00:00,3191761628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279682,-11725768
2018-06-25T14:37:08.0730+00:00,3191761679,-47,155,667,301,-46,92,249,13,127,N/A,N/A
2018-06-25T14:37:08.3230+00:00,3191761928,43,131,319,454,169,134,251,-19,159,N/A,N/A
2018-06-25T14:37:08.5740+00:00,3191762178,-146,232,599,-255,332,130,263,-19,187,N/A,N/A
2018-06-25T14:37:08.8250+00:00,3191762428,-95,184,315,-172,197,190,269,-9,155,N/A,N/A
2018-06-25T14:37:09.0770+00:00,3191762679,-152,168,439,-371,23,187,252,4,144,N/A,N/A
2018-06-25T14:37:09.3290+00:00,3191762930,-189,9,409,-311,-172,308,225,25,101,N/A,N/A
2018-06-25T14:37:09.5720+00:00,3191763171,-48,34,514,-147,-165,343,184,50,96,N/A,N/A
2018-06-25T14:37:09.8240+00:00,3191763422,-146,51,497,25,-123,302,156,50,90,N/A,N/A
2018-06-25T14:37:10.0760+00:00,3191763673,-29,163,470,-143,-14,114,132,68,90,N/A,N/A
2018-06-25T14:37:10.3270+00:00,3191763923,-108,14,491,103,144,-27,146,64,94,N/A,N/A
2018-06-25T14:37:10.5790+00:00,3191764174,-71,10,417,107,135,-46,158,60,96,N/A,N/A
2018-06-25T14:37:10.8310+00:00,3191764425,-173,82,534,-153,102,41,175,55,93,N/A,N/A
2018-06-25T14:37:11.0820+00:00,3191764675,-88,51,363,-28,-66,166,164,66,80,N/A,N/A
2018-06-25T14:37:11.3330+00:00,3191764925,-92,106,529,-71,-144,80,148,76,88,N/A,N/A
2018-06-25T14:37:11.5850+00:00,3191765176,-135,33,502,70,-147,80,141,71,89,N/A,N/A
2018-06-25T14:37:11.8360+00:00,3191765426,-28,34,498,0,-76,40,125,67,97,N/A,N/A
2018-06-25T14:37:12.0880+00:00,3191765677,-78,34,465,-64,-8,93,125,79,91,N/A,N/A
2018-06-25T14:37:12.3410+00:00,3191765928,-55,109,531,-55,87,27,113,81,87,N/A,N/A
2018-06-25T14:37:12.5930+00:00,3191766179,-166,35,543,120,77,-47,138,76,82,N/A,N/A
2018-06-25T14:37:12.8450+00:00,3191766430,-55,4,430,86,23,-71,139,55,83,N/A,N/A
2018-06-25T14:37:13.0470+00:00,3191766631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279678,-11725770
2018-06-25T14:37:13.0870+00:00,3191766671,-219,76,525,-303,-7,27,139,73,89,N/A,N/A
2018-06-25T14:37:13.3430+00:00,3191766926,-67,55,448,40,-86,96,140,84,80,N/A,N/A
2018-06-25T14:37:13.5940+00:00,3191767176,-130,63,617,-63,-17,52,125,77,85,N/A,N/A
2018-06-25T14:37:13.8460+00:00,3191767427,-81,7,358,201,-84,-14,117,77,85,N/A,N/A
2018-06-25T14:37:14.0910+00:00,3191767671,-35,36,578,48,38,10,128,58,106,N/A,N/A
2018-06-25T14:37:14.3480+00:00,3191767927,-39,90,409,-97,8,5,125,83,87,N/A,N/A
2018-06-25T14:37:14.6010+00:00,3191768179,-77,107,564,14,50,-55,140,84,82,N/A,N/A
2018-06-25T14:37:14.8530+00:00,3191768430,-123,29,441,60,-23,-94,143,71,89,N/A,N/A
2018-06-25T14:37:15.0960+00:00,3191768671,-71,11,531,36,0,-35,153,55,89,N/A,N/A
2018-06-25T14:37:15.3480+00:00,3191768922,-168,47,452,-100,-77,8,148,66,88,N/A,N/A
2018-06-25T14:37:15.6000+00:00,3191769173,-79,105,520,-97,-44,-2,142,78,84,N/A,N/A
2018-06-25T14:37:15.8510+00:00,3191769423,-171,-15,554,167,-8,-69,141,71,85,N/A,N/A
2018-06-25T14:37:16.1020+00:00,3191769673,-53,-9,453,130,0,-79,156,60,102,N/A,N/A
2018-06-25T14:37:16.3530+00:00,3191769923,-161,76,514,-292,57,-11,155,47,97,N/A,N/A
2018-06-25T14:37:16.6040+00:00,3191770173,-63,38,470,-37,-7,85,158,64,84,N/A,N/A
2018-06-25T14:37:16.8570+00:00,3191770425,-97,4,658,6,9,55,159,69,87,N/A,N/A
2018-06-25T14:37:17.1080+00:00,3191770675,-107,22,354,126,-118,-36,145,65,75,N/A,N/A
2018-06-25T14:37:17.3590+00:00,3191770925,-38,17,555,17,-1,15,147,47,95,N/A,N/A
2018-06-25T14:37:17.6100+00:00,3191771175,-51,57,447,-104,11,74,144,56,82,N/A,N/A
2018-06-25T14:37:17.8630+00:00,3191771426,-92,107,585,23,84,63,152,78,80,N/A,N/A
2018-06-25T14:37:18.1130+00:00,3191771675,-165,31,542,78,-22,23,156,68,86,N/A,N/A
2018-06-25T14:37:18.3660+00:00,3191771927,-58,32,509,54,-16,16,148,60,90,N/A,N/A
2018-06-25T14:37:18.5260+00:00,3191772087,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279676,-11725778
2018-06-25T14:37:18.6170+00:00,3191772177,-156,17,460,-140,2,89,162,66,86,N/A,N/A
2018-06-25T14:37:18.8700+00:00,3191772429,-101,114,432,-126,37,149,152,80,72,N/A,N/A
2018-06-25T14:37:19.1210+00:00,3191772679,-266,59,467,82,-83,-30,150,84,80,N/A,N/A
2018-06-25T14:37:19.3670+00:00,3191772924,-48,2,457,149,-133,-64,137,65,87,N/A,N/A
2018-06-25T14:37:19.6200+00:00,3191773176,-224,61,422,-253,25,57,134,74,84,N/A,N/A
2018-06-25T14:37:19.8700+00:00,3191773425,-50,82,398,-66,19,74,139,81,81,N/A,N/A
2018-06-25T14:37:20.1220+00:00,3191773676,-144,26,544,34,3,-21,134,80,82,N/A,N/A
2018-06-25T14:37:20.3740+00:00,3191773927,-70,0,364,162,-49,-33,138,72,92,N/A,N/A
2018-06-25T14:37:20.6270+00:00,3191774178,-136,114,722,-147,48,-9,145,61,101,N/A,N/A
2018-06-25T14:37:20.8790+00:00,3191774429,-37,49,453,-35,-11,38,138,70,82,N/A,N/A
2018-06-25T14:37:21.1310+00:00,3191774680,-91,23,654,-64,19,-4,144,78,84,N/A,N/A
2018-06-25T14:37:21.3730+00:00,3191774921,-121,7,415,125,-81,-61,140,78,84,N/A,N/A
2018-06-25T14:37:21.6240+00:00,3191775171,-39,13,584,40,-21,-13,137,65,93,N/A,N/A
2018-06-25T14:37:21.8770+00:00,3191775423,-99,33,459,-86,-51,61,153,75,85,N/A,N/A
2018-06-25T14:37:22.1280+00:00,3191775673,-66,103,563,-49,26,48,148,80,74,N/A,N/A
2018-06-25T14:37:22.3790+00:00,3191775923,-186,25,528,117,-12,-40,140,78,74,N/A,N/A
2018-06-25T14:37:22.6310+00:00,3191776174,-30,7,461,111,-39,-58,157,61,93,N/A,N/A
2018-06-25T14:37:22.8830+00:00,3191776425,-282,22,405,-222,-23,1,149,63,85,N/A,N/A
2018-06-25T14:37:23.1350+00:00,3191776676,-43,48,397,2,4,60,144,80,88,N/A,N/A
2018-06-25T14:37:23.3870+00:00,3191776926,-183,18,512,-19,-11,-4,147,81,79,N/A,N/A
2018-06-25T14:37:23.5530+00:00,3191777092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279672,-11725781
2018-06-25T14:37:23.6390+00:00,3191777177,-32,2,407,189,-66,-47,155,53,91,N/A,N/A
2018-06-25T14:37:23.8910+00:00,3191777428,-186,100,434,-259,65,-9,156,60,90,N/A,N/A
2018-06-25T14:37:24.1430+00:00,3191777679,-44,45,439,-43,35,54,144,66,78,N/A,N/A
2018-06-25T14:37:24.3940+00:00,3191777929,-125,23,653,13,50,8,157,65,83,N/A,N/A
2018-06-25T14:37:24.6450+00:00,3191778179,-91,-7,342,145,-101,-58,156,60,84,N/A,N/A
2018-06-25T14:37:24.8880+00:00,3191778421,-72,41,527,-28,-7,-3,160,48,92,N/A,N/A
2018-06-25T14:37:25.1390+00:00,3191778671,-61,45,433,-45,-57,43,157,71,85,N/A,N/A
2018-06-25T14:37:25.3920+00:00,3191778923,-72,88,587,-17,25,10,156,58,86,N/A,N/A
2018-06-25T14:37:25.6430+00:00,3191779173,-162,36,484,15,-51,-73,155,69,81,N/A,N/A
2018-06-25T14:37:25.8940+00:00,3191779423,-62,-4,588,92,20,-33,158,48,106,N/A,N/A
2018-06-25T14:37:26.1470+00:00,3191779674,-228,49,452,-143,7,12,168,54,90,N/A,N/A
2018-06-25T14:37:26.4010+00:00,3191779927,-120,72,462,-3,10,35,162,60,80,N/A,N/A
2018-06-25T14:37:26.6520+00:00,3191780177,-146,18,476,-82,46,35,170,60,86,N/A,N/A
2018-06-25T14:37:26.9040+00:00,3191780428,-166,-5,373,92,-103,-38,163,67,79,N/A,N/A
2018-06-25T14:37:27.1560+00:00,3191780679,-66,-1,504,-57,-41,8,172,62,94,N/A,N/A
2018-06-25T14:37:27.3990+00:00,3191780921,-18,0,515,38,1,31,164,56,88,N/A,N/A
2018-06-25T14:37:27.6500+00:00,3191781171,-187,29,417,-20,-8,48,161,57,91,N/A,N/A
2018-06-25T14:37:27.9020+00:00,3191781422,-94,21,512,-50,29,109,158,78,82,N/A,N/A
2018-06-25T14:37:28.1540+00:00,3191781673,-96,35,520,-27,107,102,164,68,78,N/A,N/A
2018-06-25T14:37:28.4060+00:00,3191781924,-127,-65,585,-15,169,114,175,83,75,N/A,N/A
2018-06-25T14:37:28.6590+00:00,3191782176,-213,28,372,136,-32,52,184,74,76,N/A,N/A
2018-06-25T14:37:28.9100+00:00,3191782425,-114,23,446,31,-95,27,178,58,82,N/A,N/A
2018-06-25T14:37:29.0200+00:00,3191782535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279670,-11725786
2018-06-25T14:37:29.1610+00:00,3191782675,-237,183,501,-208,-129,-53,159,59,75,N/A,N/A
2018-06-25T14:37:29.4130+00:00,3191782926,-132,68,554,5,-73,-49,159,73,89,N/A,N/A
2018-06-25T14:37:29.6650+00:00,3191783177,-51,54,488,-77,94,-13,159,71,75,N/A,N/A
2018-06-25T14:37:29.9160+00:00,3191783427,-214,-30,529,66,49,14,168,86,78,N/A,N/A
2018-06-25T14:37:30.1680+00:00,3191783678,-124,15,471,64,-8,36,176,64,80,N/A,N/A
2018-06-25T14:37:30.4200+00:00,3191783929,-71,30,496,18,-22,21,178,68,82,N/A,N/A
2018-06-25T14:37:30.6710+00:00,3191784179,-157,17,473,61,-149,26,168,60,86,N/A,N/A
2018-06-25T14:37:30.9220+00:00,3191784429,-132,56,440,-71,-59,75,146,80,80,N/A,N/A
2018-06-25T14:37:31.1740+00:00,3191784680,-32,41,565,-97,48,19,146,74,76,N/A,N/A
2018-06-25T14:37:31.4180+00:00,3191784923,-144,55,502,66,20,-47,155,69,75,N/A,N/A
2018-06-25T14:37:31.6700+00:00,3191785173,-66,13,511,120,-11,-88,159,55,79,N/A,N/A
2018-06-25T14:37:31.9220+00:00,3191785424,-154,49,572,21,25,-99,174,58,90,N/A,N/A
2018-06-25T14:37:32.1740+00:00,3191785675,-64,12,465,-43,-31,-1,176,56,86,N/A,N/A
2018-06-25T14:37:32.4270+00:00,3191785927,-109,61,492,-41,23,61,184,70,82,N/A,N/A
2018-06-25T14:37:32.6790+00:00,3191786178,-245,15,515,102,-37,26,176,68,78,N/A,N/A
2018-06-25T14:37:32.9300+00:00,3191786428,-61,12,500,83,-120,-55,170,56,98,N/A,N/A
2018-06-25T14:37:33.1830+00:00,3191786680,-246,117,518,-152,-22,-88,167,55,93,N/A,N/A
2018-06-25T14:37:33.4330+00:00,3191786929,-67,28,497,-37,-2,-40,175,53,91,N/A,N/A
2018-06-25T14:37:33.6840+00:00,3191787179,-89,39,503,-36,52,12,176,66,90,N/A,N/A
2018-06-25T14:37:33.9350+00:00,3191787429,-169,-21,397,29,-13,48,178,52,80,N/A,N/A
2018-06-25T14:37:34.0470+00:00,3191787540,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279668,-11725790
2018-06-25T14:37:34.1870+00:00,3191787680,-91,-6,532,0,-38,26,178,58,88,N/A,N/A
2018-06-25T14:37:34.4390+00:00,3191787930,-146,47,509,-97,6,93,174,48,96,N/A,N/A
2018-06-25T14:37:34.6810+00:00,3191788171,-201,43,456,-31,-153,52,164,60,78,N/A,N/A
2018-06-25T14:37:34.9320+00:00,3191788421,-74,32,515,-29,-55,87,148,72,86,N/A,N/A
2018-06-25T14:37:35.1830+00:00,3191788671,-42,42,537,-93,101,52,148,72,84,N/A,N/A
2018-06-25T14:37:35.4340+00:00,3191788921,-73,28,485,-83,174,14,168,80,76,N/A,N/A
2018-06-25T14:37:35.6860+00:00,3191789172,-178,-45,476,55,-19,7,172,86,76,N/A,N/A
2018-06-25T14:37:35.9370+00:00,3191789422,-135,-2,491,143,-105,7,170,62,86,N/A,N/A
2018-06-25T14:37:36.1890+00:00,3191789673,-88,20,460,26,-132,-57,163,57,87,N/A,N/A
2018-06-25T14:37:36.4410+00:00,3191789924,-197,56,541,-91,-44,9,154,54,88,N/A,N/A
2018-06-25T14:37:36.6940+00:00,3191790176,-129,31,465,-21,-74,60,149,59,91,N/A,N/A
2018-06-25T14:37:36.9440+00:00,3191790425,-55,50,550,-103,144,130,142,62,94,N/A,N/A
2018-06-25T14:37:37.1970+00:00,3191790676,-106,44,506,-68,236,113,161,75,81,N/A,N/A
2018-06-25T14:37:37.4460+00:00,3191790924,-191,4,452,-43,84,100,174,84,72,N/A,N/A
2018-06-25T14:37:37.6970+00:00,3191791174,-141,32,431,152,-205,-42,171,77,75,N/A,N/A
2018-06-25T14:37:37.9490+00:00,3191791425,-45,30,505,86,-233,-78,148,70,88,N/A,N/A
2018-06-25T14:37:38.2000+00:00,3191791675,-155,116,529,-125,-97,-117,143,51,95,N/A,N/A
2018-06-25T14:37:38.4530+00:00,3191791927,-85,28,552,-62,71,-61,147,55,91,N/A,N/A
2018-06-25T14:37:38.7040+00:00,3191792177,-102,45,485,-45,268,20,164,50,86,N/A,N/A
2018-06-25T14:37:38.9560+00:00,3191792428,-217,1,504,-118,208,22,198,70,76,N/A,N/A
2018-06-25T14:37:39.2080+00:00,3191792679,-161,-2,399,94,-48,24,207,71,75,N/A,N/A
2018-06-25T14:37:39.4600+00:00,3191792930,-99,15,475,84,-173,43,187,49,83,N/A,N/A
2018-06-25T14:37:39.5230+00:00,3191792992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279667,-11725793
2018-06-25T14:37:39.7110+00:00,3191793180,-235,165,508,-120,-207,-40,173,57,97,N/A,N/A
2018-06-25T14:37:39.9530+00:00,3191793421,-97,55,547,-6,-145,-101,163,63,91,N/A,N/A
2018-06-25T14:37:40.2050+00:00,3191793671,-49,38,508,-11,89,-106,160,46,86,N/A,N/A
2018-06-25T14:37:40.4580+00:00,3191793923,-266,18,458,-45,85,-83,186,54,86,N/A,N/A
2018-06-25T14:37:40.7090+00:00,3191794173,-107,-22,474,121,25,-40,198,48,84,N/A,N/A
2018-06-25T14:37:40.9600+00:00,3191794423,-171,39,505,-34,4,-9,205,45,103,N/A,N/A
2018-06-25T14:37:41.2120+00:00,3191794674,-141,14,531,-46,-123,-15,186,56,96,N/A,N/A
2018-06-25T14:37:41.4640+00:00,3191794925,-108,29,556,-90,21,93,190,58,76,N/A,N/A
2018-06-25T14:37:41.7160+00:00,3191795176,-157,-39,420,14,33,85,190,62,84,N/A,N/A
2018-06-25T14:37:41.9680+00:00,3191795427,-115,2,450,67,-53,45,198,56,78,N/A,N/A
2018-06-25T14:37:42.2190+00:00,3191795677,-150,6,536,59,-35,14,193,45,101,N/A,N/A
2018-06-25T14:37:42.4710+00:00,3191795928,-174,86,426,-89,-17,16,191,47,93,N/A,N/A
2018-06-25T14:37:42.7240+00:00,3191796179,-129,48,459,-64,68,8,190,64,88,N/A,N/A
2018-06-25T14:37:42.9760+00:00,3191796430,-202,46,461,4,116,-77,199,65,83,N/A,N/A
2018-06-25T14:37:43.2270+00:00,3191796680,-158,44,438,-45,86,-109,221,65,81,N/A,N/A
2018-06-25T14:37:43.4700+00:00,3191796922,-294,-144,580,-27,69,45,245,61,79,N/A,N/A
2018-06-25T14:37:43.7220+00:00,3191797173,-189,-68,365,-16,-135,164,223,69,83,N/A,N/A
2018-06-25T14:37:43.9730+00:00,3191797423,-128,5,464,55,-201,167,200,68,84,N/A,N/A
2018-06-25T14:37:44.2260+00:00,3191797675,-84,57,649,51,-175,26,164,48,86,N/A,N/A
2018-06-25T14:37:44.4770+00:00,3191797925,-115,41,525,52,-123,-68,161,53,93,N/A,N/A
2018-06-25T14:37:44.5470+00:00,3191797995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279666,-11725796
2018-06-25T14:37:44.7290+00:00,3191798176,-54,12,650,-78,144,10,163,53,87,N/A,N/A
2018-06-25T14:37:44.9800+00:00,3191798426,-75,3,513,9,336,123,178,64,86,N/A,N/A
2018-06-25T14:37:45.2320+00:00,3191798677,-178,-18,358,-84,140,185,216,64,80,N/A,N/A
2018-06-25T14:37:45.4840+00:00,3191798927,-160,45,353,32,-250,116,194,70,88,N/A,N/A
2018-06-25T14:37:45.7350+00:00,3191799177,-81,30,503,118,-376,-4,168,56,90,N/A,N/A
2018-06-25T14:37:45.9860+00:00,3191799427,-97,157,585,-78,-222,-62,132,42,106,N/A,N/A
2018-06-25T14:37:46.2380+00:00,3191799678,-83,86,529,23,38,-125,131,51,97,N/A,N/A
2018-06-25T14:37:46.4900+00:00,3191799929,-41,62,573,-88,368,14,158,44,102,N/A,N/A
2018-06-25T14:37:46.7410+00:00,3191800179,-220,8,445,-169,375,101,197,71,87,N/A,N/A
2018-06-25T14:37:46.9920+00:00,3191800429,-232,16,288,-31,32,124,214,64,84,N/A,N/A
2018-06-25T14:37:47.2430+00:00,3191800679,-214,28,409,57,-264,56,191,59,81,N/A,N/A
2018-06-25T14:37:47.4950+00:00,3191800930,-109,66,585,-11,-324,-46,165,53,95,N/A,N/A
2018-06-25T14:37:47.7460+00:00,3191801180,-98,83,585,-15,-246,-146,132,58,88,N/A,N/A
2018-06-25T14:37:47.9880+00:00,3191801421,-7,34,601,54,169,-14,151,49,93,N/A,N/A
2018-06-25T14:37:48.2390+00:00,3191801671,-164,-2,509,-45,328,78,183,55,87,N/A,N/A
2018-06-25T14:37:48.4930+00:00,3191801923,-129,11,355,0,126,41,194,58,80,N/A,N/A
2018-06-25T14:37:48.7440+00:00,3191802173,-181,46,495,79,-63,-27,194,46,90,N/A,N/A
2018-06-25T14:37:48.9950+00:00,3191802423,-178,49,391,-34,-229,-68,185,53,83,N/A,N/A
2018-06-25T14:37:49.2460+00:00,3191802673,-130,34,573,-12,-3,12,184,52,84,N/A,N/A
2018-06-25T14:37:49.4970+00:00,3191802923,-290,60,518,-45,145,65,189,51,91,N/A,N/A
2018-06-25T14:37:49.7480+00:00,3191803173,-90,45,374,87,43,34,191,59,89,N/A,N/A
2018-06-25T14:37:50.0020+00:00,3191803426,-149,76,477,176,-41,-79,201,29,105,N/A,N/A
2018-06-25T14:37:50.0220+00:00,3191803446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279666,-11725799
2018-06-25T14:37:50.2520+00:00,3191803675,-252,82,348,-22,-98,-165,214,28,108,N/A,N/A
2018-06-25T14:37:50.5020+00:00,3191803924,-185,141,447,176,-46,-168,221,15,115,N/A,N/A
2018-06-25T14:37:50.7530+00:00,3191804174,-118,34,507,576,-91,-177,225,-15,155,N/A,N/A
2018-06-25T14:37:51.0050+00:00,3191804425,-129,385,208,1205,-14,22,239,-59,289,N/A,N/A
2018-06-25T14:37:51.2570+00:00,3191804675,-127,391,143,546,-77,194,238,-54,390,N/A,N/A
2018-06-25T14:37:51.5080+00:00,3191804925,-110,511,42,241,11,232,210,-42,420,N/A,N/A
2018-06-25T14:37:51.7590+00:00,3191805175,135,394,56,41,-52,135,191,-31,439,N/A,N/A
2018-06-25T14:37:52.0110+00:00,3191805426,32,546,113,206,111,170,168,-22,448,N/A,N/A
2018-06-25T14:37:52.2630+00:00,3191805677,166,459,-114,-208,140,-493,175,-31,431,N/A,N/A
2018-06-25T14:37:52.5150+00:00,3191805928,-126,924,82,-179,-75,533,103,-37,389,N/A,N/A
2018-06-25T14:37:52.7670+00:00,3191806179,-93,279,219,73,183,-317,123,-61,353,N/A,N/A
2018-06-25T14:37:53.0190+00:00,3191806430,54,489,19,816,188,189,124,-56,374,N/A,N/A
2018-06-25T14:37:53.2610+00:00,3191806671,164,480,130,24,-254,25,126,-36,402,N/A,N/A
2018-06-25T14:37:53.5130+00:00,3191806922,40,612,-10,305,76,46,130,-28,444,N/A,N/A
2018-06-25T14:37:53.7650+00:00,3191807173,46,489,-135,295,-83,-147,126,4,484,N/A,N/A
2018-06-25T14:37:54.0180+00:00,3191807424,61,387,-29,-245,-219,-26,172,-22,452,N/A,N/A
2018-06-25T14:37:54.2700+00:00,3191807675,19,526,-40,-95,-84,74,179,-27,447,N/A,N/A
2018-06-25T14:37:54.5230+00:00,3191807927,-64,537,-4,-62,-71,-19,177,-45,441,N/A,N/A
2018-06-25T14:37:54.7740+00:00,3191808177,-41,431,-9,50,-55,-37,185,-31,449,N/A,N/A
2018-06-25T14:37:55.0260+00:00,3191808428,-31,506,-60,-70,-19,28,195,-25,457,N/A,N/A
2018-06-25T14:37:55.0450+00:00,3191808447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279665,-11725808
2018-06-25T14:37:55.2770+00:00,3191808678,-116,570,-50,99,14,72,181,-35,441,N/A,N/A
2018-06-25T14:37:55.5210+00:00,3191808921,12,469,-8,-27,-95,-14,185,-35,447,N/A,N/A
2018-06-25T14:37:55.7730+00:00,3191809172,-31,467,-14,-89,-95,-3,199,-35,441,N/A,N/A
2018-06-25T14:37:56.0250+00:00,3191809423,-61,506,-8,-96,-15,8,197,-43,429,N/A,N/A
2018-06-25T14:37:56.2760+00:00,3191809673,-22,522,-36,-28,-69,-41,202,-40,428,N/A,N/A
2018-06-25T14:37:56.5290+00:00,3191809925,-29,468,-140,74,35,37,207,-43,429,N/A,N/A
2018-06-25T14:37:56.7810+00:00,3191810175,5,499,38,42,52,71,196,-32,430,N/A,N/A
2018-06-25T14:37:57.0320+00:00,3191810425,-116,540,-38,-35,-35,10,191,-35,437,N/A,N/A
2018-06-25T14:37:57.2850+00:00,3191810677,-25,481,-20,-60,-144,58,198,-28,440,N/A,N/A
2018-06-25T14:37:57.5360+00:00,3191810927,-27,545,32,46,-30,21,195,-29,441,N/A,N/A
2018-06-25T14:37:57.7870+00:00,3191811177,-57,506,-21,-44,38,-159,204,-34,434,N/A,N/A
2018-06-25T14:37:58.0390+00:00,3191811428,-74,400,68,155,185,-19,206,-30,440,N/A,N/A
2018-06-25T14:37:58.2900+00:00,3191811678,-13,539,-358,300,125,83,190,-8,476,N/A,N/A
2018-06-25T14:37:58.5420+00:00,3191811929,-80,750,-130,55,165,-20,172,30,516,N/A,N/A
2018-06-25T14:37:58.7930+00:00,3191812179,-86,475,-255,160,-179,-140,176,30,514,N/A,N/A
2018-06-25T14:37:59.0450+00:00,3191812430,-76,366,-135,-26,-126,-41,209,33,523,N/A,N/A
2018-06-25T14:37:59.2870+00:00,3191812671,-63,339,-134,107,78,103,205,47,521,N/A,N/A
2018-06-25T14:37:59.5390+00:00,3191812921,-115,533,-355,-10,52,134,191,49,531,N/A,N/A
2018-06-25T14:37:59.7920+00:00,3191813173,-42,412,-199,170,-145,109,186,64,536,N/A,N/A
2018-06-25T14:38:00.0430+00:00,3191813423,8,417,-319,57,-166,55,196,68,536,N/A,N/A
2018-06-25T14:38:00.2960+00:00,3191813675,-190,429,-98,-555,-208,18,224,52,526,N/A,N/A
2018-06-25T14:38:00.5080+00:00,3191813886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3279663,-11725821
2018-06-25T14:38:00.5470+00:00,3191813925,-82,552,-112,-88,-40,-12,235,5,487,N/A,N/A
2018-06-25T14:38:00.7980+00:00,3191814175,-91,438,-191,29,71,-48,234,10,492,N/A,N/A
2018-06-25T14:38:01.0500+00:00,3191814426,-78,486,-65,-103,-29,93,230,6,488,N/A,N/A
2018-06-25T14:38:01.3010+00:00,3191814676,39,501,-50,-120,27,74,227,-1,471,N/A,N/A
2018-06-25T14:38:01.5490+00:00,3191814923,24,502,-45,-19,198,82,207,-5,483,N/A,N/A
2018-06-25T14:38:01.7990+00:00,3191815172,234,566,-212,2,215,301,172,4,486,N/A,N/A
2018-06-25T14:38:02.0510+00:00,3191815423,-436,982,384,-568,455,-8,123,-27,427,N/A,N/A
2018-06-25T14:38:02.3030+00:00,3191815673,-19,474,-316,-244,227,-76,134,-30,416,N/A,N/A
2018-06-25T14:38:02.5570+00:00,3191815926,704,418,-218,-184,26,55,133,-21,421,N/A,N/A
2018-06-25T14:38:02.8080+00:00,3191816176,12,566,66,-127,87,-19,127,-35,389,N/A,N/A
2018-06-25T14:38:03.0590+00:00,3191816426,-153,552,35,-122,92,-2,127,-33,371,N/A,N/A
2018-06-25T14:38:03.3100+00:00,3191816676,42,540,43,-201,109,-12,121,-41,351,N/A,N/A
